po_id,store_id,item_id,order_date,qty_ordered,expected_arrival_date,actual_arrival_date,status,supplier_id
12094,3,32,2017-12-03,100,2017-12-16,2017-12-15,Closed,4
12095,3,32,2017-11-19,1000,2017-12-04,2017-12-08,Closed,1
12096,3,32,2017-11-05,500,2017-11-15,2017-11-17,Closed,4
12097,3,32,2017-10-22,1000,2017-11-09,2017-11-11,Closed,3
12098,3,32,2017-10-08,1000,2017-11-01,2017-11-05,Closed,4
12099,3,32,2017-12-23,500,2018-01-06,,Open,4
12100,4,32,2017-12-17,1000,2017-12-28,2017-12-26,Closed,2
12101,4,32,2017-12-03,1000,2017-12-26,2017-12-30,Closed,2
12102,4,32,2017-11-19,100,2017-11-30,2017-12-01,Closed,2
12103,4,32,2017-11-05,1000,2017-11-22,2017-11-25,Closed,2
12104,4,32,2017-10-22,500,2017-11-08,2017-11-09,Closed,1
12105,4,32,2017-10-08,1000,2017-10-22,2017-10-26,Closed,3
12106,5,32,2017-12-17,500,2018-01-09,2018-01-12,Closed,3
12107,5,32,2017-12-03,100,2017-12-20,2017-12-22,Closed,4
12108,5,32,2017-11-19,100,2017-12-12,2017-12-10,Closed,4
12109,5,32,2017-11-05,1000,2017-11-26,2017-11-27,Closed,1
12110,5,32,2017-10-22,200,2017-11-05,2017-11-05,Closed,2
12111,5,32,2017-10-08,100,2017-10-22,2017-10-22,Closed,4
12112,5,32,2017-12-24,500,2018-01-05,,Open,2
12113,6,32,2017-12-17,1000,2018-01-09,2018-01-11,Closed,1
12114,6,32,2017-12-03,200,2017-12-21,2017-12-22,Closed,2
12115,6,32,2017-11-19,1000,2017-12-11,2017-12-11,Closed,1
12116,6,32,2017-11-05,500,2017-11-21,2017-11-22,Closed,1
12117,6,32,2017-10-22,200,2017-11-15,2017-11-15,Closed,3
12118,6,32,2017-10-08,200,2017-10-29,2017-10-29,Closed,3
12119,6,32,2017-12-25,500,2018-01-16,,Open,2
12120,7,32,2017-12-17,500,2018-01-05,2018-01-04,Closed,2
12121,7,32,2017-12-03,1000,2017-12-23,2017-12-23,Closed,3
12122,7,32,2017-11-19,200,2017-12-11,2017-12-15,Closed,2
12123,7,32,2017-11-05,1000,2017-11-18,2017-11-20,Closed,1
12124,7,32,2017-10-22,200,2017-11-15,2017-11-14,Closed,2
12125,7,32,2017-10-08,200,2017-10-19,2017-10-19,Closed,4
12126,8,32,2017-12-17,200,2018-01-04,2018-01-06,Closed,2
12127,8,32,2017-12-03,500,2017-12-23,2017-12-26,Closed,4
12128,8,32,2017-11-19,200,2017-12-08,2017-12-08,Closed,1
12129,8,32,2017-11-05,1000,2017-11-23,2017-11-22,Closed,3
12130,8,32,2017-10-22,500,2017-11-13,2017-11-17,Closed,4
12131,8,32,2017-10-08,100,2017-10-18,2017-10-16,Closed,3
12132,8,32,2017-12-26,500,2018-01-05,,Open,1
12133,9,32,2017-12-17,100,2017-12-28,2017-12-26,Closed,1
12134,9,32,2017-12-03,200,2017-12-21,2017-12-25,Closed,3
12135,9,32,2017-11-19,500,2017-12-03,2017-12-04,Closed,2
12136,9,32,2017-11-05,1000,2017-11-25,2017-11-26,Closed,2
12137,9,32,2017-10-22,100,2017-11-10,2017-11-11,Closed,4
12138,9,32,2017-10-08,200,2017-10-28,2017-10-30,Closed,1
12139,10,32,2017-12-17,200,2018-01-02,2018-01-06,Closed,4
12140,10,32,2017-12-03,500,2017-12-19,2017-12-21,Closed,4
12141,10,32,2017-11-19,200,2017-12-06,2017-12-06,Closed,2
12142,10,32,2017-11-05,200,2017-11-24,2017-11-28,Closed,1
12143,10,32,2017-10-22,1000,2017-11-12,2017-11-10,Closed,2
12144,10,32,2017-10-08,500,2017-10-24,2017-10-26,Closed,4
12145,10,32,2017-12-30,500,2018-01-09,,Open,2
12146,1,33,2017-12-17,100,2018-01-04,2018-01-05,Closed,2
12147,1,33,2017-12-03,1000,2017-12-15,2017-12-16,Closed,1
12148,1,33,2017-11-19,100,2017-12-05,2017-12-05,Closed,1
12149,1,33,2017-11-05,200,2017-11-27,2017-11-29,Closed,4
12150,1,33,2017-10-22,1000,2017-11-05,2017-11-09,Closed,2
12151,1,33,2017-10-08,500,2017-10-24,2017-10-27,Closed,1
12152,1,33,2017-12-25,200,2018-01-09,,Open,1
12153,2,33,2017-12-17,100,2017-12-30,2017-12-28,Closed,4
12154,2,33,2017-12-03,100,2017-12-20,2017-12-20,Closed,1
12155,2,33,2017-11-19,200,2017-11-30,2017-11-30,Closed,4
12156,2,33,2017-11-05,1000,2017-11-18,2017-11-21,Closed,1
12157,2,33,2017-10-22,500,2017-11-11,2017-11-14,Closed,1
12158,2,33,2017-10-08,1000,2017-10-25,2017-10-29,Closed,3
12159,3,33,2017-12-17,500,2018-01-06,2018-01-07,Closed,3
12160,3,33,2017-12-03,100,2017-12-26,2017-12-29,Closed,4
12161,3,33,2017-11-19,500,2017-12-04,2017-12-07,Closed,1
12162,3,33,2017-11-05,500,2017-11-25,2017-11-25,Closed,2
12163,3,33,2017-10-22,200,2017-11-07,2017-11-11,Closed,1
12164,3,33,2017-10-08,200,2017-10-30,2017-10-29,Closed,2
12165,3,33,2017-12-28,500,2018-01-13,,Open,1
12166,4,33,2017-12-17,100,2018-01-08,2018-01-07,Closed,2
12167,4,33,2017-12-03,200,2017-12-26,2017-12-27,Closed,1
12168,4,33,2017-11-19,200,2017-12-04,2017-12-08,Closed,1
12169,4,33,2017-11-05,1000,2017-11-15,2017-11-17,Closed,4
12170,4,33,2017-10-22,1000,2017-11-15,2017-11-17,Closed,2
12171,4,33,2017-10-08,1000,2017-10-24,2017-10-26,Closed,1
12172,4,33,2017-12-22,200,2018-01-14,,Open,2
12173,5,33,2017-12-17,1000,2018-01-01,2018-01-04,Closed,1
12174,5,33,2017-12-03,500,2017-12-13,2017-12-14,Closed,4
12175,5,33,2017-11-19,500,2017-11-30,2017-11-30,Closed,2
12176,5,33,2017-11-05,1000,2017-11-16,2017-11-16,Closed,1
12177,5,33,2017-10-22,500,2017-11-10,2017-11-09,Closed,1
12178,5,33,2017-10-08,500,2017-10-19,2017-10-18,Closed,1
12179,5,33,2017-12-27,500,2018-01-09,,Open,1
12180,6,33,2017-12-17,200,2018-01-06,2018-01-04,Closed,2
12181,6,33,2017-12-03,500,2017-12-26,2017-12-26,Closed,1
12182,6,33,2017-11-19,1000,2017-12-10,2017-12-14,Closed,3
12183,6,33,2017-11-05,200,2017-11-20,2017-11-19,Closed,2
12184,6,33,2017-10-22,500,2017-11-03,2017-11-01,Closed,1
12185,6,33,2017-10-08,500,2017-10-28,2017-10-31,Closed,2
12186,6,33,2017-12-30,200,2018-01-17,,Open,2
12187,7,33,2017-12-17,1000,2018-01-06,2018-01-09,Closed,2
12188,7,33,2017-12-03,1000,2017-12-14,2017-12-15,Closed,3
12189,7,33,2017-11-19,200,2017-12-07,2017-12-08,Closed,2
12190,7,33,2017-11-05,100,2017-11-27,2017-11-26,Closed,3
12191,7,33,2017-10-22,100,2017-11-14,2017-11-13,Closed,3
12192,7,33,2017-10-08,1000,2017-10-20,2017-10-24,Closed,3
12193,8,33,2017-12-17,100,2018-01-10,2018-01-10,Closed,1
12194,8,33,2017-12-03,500,2017-12-21,2017-12-22,Closed,2
12195,8,33,2017-11-19,200,2017-12-01,2017-12-05,Closed,1
12196,8,33,2017-11-05,1000,2017-11-19,2017-11-21,Closed,4
12197,8,33,2017-10-22,500,2017-11-05,2017-11-04,Closed,4
12198,8,33,2017-10-08,200,2017-10-30,2017-11-03,Closed,4
12199,8,33,2017-12-29,500,2018-01-13,,Open,3
12200,9,33,2017-12-17,100,2018-01-07,2018-01-06,Closed,3
12201,9,33,2017-12-03,200,2017-12-15,2017-12-16,Closed,2
12202,9,33,2017-11-19,200,2017-12-04,2017-12-02,Closed,2
12203,9,33,2017-11-05,200,2017-11-24,2017-11-23,Closed,4
12204,9,33,2017-10-22,200,2017-11-11,2017-11-13,Closed,4
12205,9,33,2017-10-08,500,2017-10-23,2017-10-22,Closed,3
12206,9,33,2017-12-26,500,2018-01-07,,Open,3
12207,10,33,2017-12-17,100,2018-01-07,2018-01-09,Closed,1
12208,10,33,2017-12-03,200,2017-12-16,2017-12-14,Closed,4
12209,10,33,2017-11-19,500,2017-12-04,2017-12-02,Closed,1
12210,10,33,2017-11-05,200,2017-11-21,2017-11-23,Closed,3
12211,10,33,2017-10-22,1000,2017-11-09,2017-11-09,Closed,3
12212,10,33,2017-10-08,200,2017-10-27,2017-10-30,Closed,2
12213,10,33,2017-12-22,200,2018-01-03,,Open,1
12214,1,34,2017-12-17,100,2018-01-09,2018-01-11,Closed,3
12215,1,34,2017-12-03,200,2017-12-22,2017-12-23,Closed,1
12216,1,34,2017-11-19,200,2017-12-05,2017-12-06,Closed,4
12217,1,34,2017-11-05,200,2017-11-20,2017-11-19,Closed,3
12218,1,34,2017-10-22,100,2017-11-01,2017-11-01,Closed,3
12219,1,34,2017-10-08,500,2017-10-21,2017-10-25,Closed,4
12220,1,34,2017-12-30,200,2018-01-18,,Open,1
12221,2,34,2017-12-17,200,2018-01-10,2018-01-12,Closed,4
12222,2,34,2017-12-03,200,2017-12-19,2017-12-23,Closed,4
12223,2,34,2017-11-19,100,2017-12-06,2017-12-07,Closed,3
12224,2,34,2017-11-05,100,2017-11-15,2017-11-17,Closed,2
12225,2,34,2017-10-22,100,2017-11-12,2017-11-12,Closed,3
12226,2,34,2017-10-08,500,2017-10-31,2017-11-01,Closed,4
12227,3,34,2017-12-17,100,2018-01-04,2018-01-04,Closed,2
12228,3,34,2017-12-03,500,2017-12-17,2017-12-19,Closed,3
12229,3,34,2017-11-19,100,2017-11-30,2017-12-02,Closed,1
12230,3,34,2017-11-05,1000,2017-11-27,2017-11-27,Closed,4
12231,3,34,2017-10-22,1000,2017-11-11,2017-11-14,Closed,3
12232,3,34,2017-10-08,500,2017-10-24,2017-10-22,Closed,3
12233,3,34,2017-12-25,200,2018-01-13,,Open,2
12234,4,34,2017-12-17,200,2018-01-06,2018-01-08,Closed,3
12235,4,34,2017-12-03,100,2017-12-20,2017-12-18,Closed,3
12236,4,34,2017-11-19,200,2017-12-07,2017-12-08,Closed,1
12237,4,34,2017-11-05,100,2017-11-19,2017-11-18,Closed,4
12238,4,34,2017-10-22,200,2017-11-05,2017-11-06,Closed,1
12239,4,34,2017-10-08,1000,2017-10-21,2017-10-20,Closed,3
12240,5,34,2017-12-17,1000,2017-12-29,2017-12-27,Closed,4
12241,5,34,2017-12-03,100,2017-12-24,2017-12-26,Closed,1
12242,5,34,2017-11-19,500,2017-12-05,2017-12-07,Closed,3
12243,5,34,2017-11-05,100,2017-11-27,2017-11-25,Closed,1
12244,5,34,2017-10-22,1000,2017-11-03,2017-11-01,Closed,4
12245,5,34,2017-10-08,100,2017-11-01,2017-11-03,Closed,4
12246,5,34,2017-12-29,200,2018-01-16,,Open,3
12247,6,34,2017-12-17,1000,2018-01-03,2018-01-02,Closed,4
12248,6,34,2017-12-03,500,2017-12-19,2017-12-20,Closed,2
12249,6,34,2017-11-19,100,2017-12-01,2017-12-02,Closed,3
12250,6,34,2017-11-05,200,2017-11-18,2017-11-17,Closed,2
12251,6,34,2017-10-22,1000,2017-11-13,2017-11-13,Closed,3
12252,6,34,2017-10-08,100,2017-10-30,2017-11-03,Closed,2
12253,6,34,2017-12-30,200,2018-01-19,,Open,2
12254,7,34,2017-12-17,500,2018-01-07,2018-01-09,Closed,4
12255,7,34,2017-12-03,200,2017-12-13,2017-12-17,Closed,2
12256,7,34,2017-11-19,1000,2017-12-11,2017-12-10,Closed,2
12257,7,34,2017-11-05,500,2017-11-16,2017-11-16,Closed,2
12258,7,34,2017-10-22,500,2017-11-10,2017-11-14,Closed,1
12259,7,34,2017-10-08,500,2017-10-19,2017-10-21,Closed,3
12260,7,34,2017-12-28,500,2018-01-17,,Open,3
12261,8,34,2017-12-17,100,2018-01-06,2018-01-05,Closed,1
12262,8,34,2017-12-03,1000,2017-12-14,2017-12-13,Closed,1
12263,8,34,2017-11-19,200,2017-12-01,2017-12-03,Closed,1
12264,8,34,2017-11-05,100,2017-11-19,2017-11-22,Closed,1
12265,8,34,2017-10-22,1000,2017-11-08,2017-11-10,Closed,3
12266,8,34,2017-10-08,200,2017-10-25,2017-10-29,Closed,2
12267,8,34,2017-12-22,500,2018-01-04,,Open,1
12268,9,34,2017-12-17,500,2017-12-31,2018-01-04,Closed,1
12269,9,34,2017-12-03,200,2017-12-16,2017-12-16,Closed,4
12270,9,34,2017-11-19,1000,2017-12-11,2017-12-12,Closed,2
12271,9,34,2017-11-05,500,2017-11-22,2017-11-21,Closed,1
12272,9,34,2017-10-22,100,2017-11-01,2017-10-30,Closed,3
12273,9,34,2017-10-08,200,2017-10-18,2017-10-17,Closed,3
12274,9,34,2017-12-26,200,2018-01-10,,Open,1
12275,10,34,2017-12-17,500,2018-01-06,2018-01-04,Closed,2
12276,10,34,2017-12-03,500,2017-12-16,2017-12-15,Closed,2
12277,10,34,2017-11-19,200,2017-12-11,2017-12-11,Closed,3
12278,10,34,2017-11-05,1000,2017-11-21,2017-11-22,Closed,4
12279,10,34,2017-10-22,100,2017-11-05,2017-11-04,Closed,1
12280,10,34,2017-10-08,500,2017-10-25,2017-10-25,Closed,2
12281,1,35,2017-12-17,500,2017-12-27,2017-12-27,Closed,2
12282,1,35,2017-12-03,1000,2017-12-13,2017-12-13,Closed,2
12283,1,35,2017-11-19,1000,2017-11-29,2017-11-30,Closed,4
12284,1,35,2017-11-05,1000,2017-11-17,2017-11-17,Closed,4
12285,1,35,2017-10-22,200,2017-11-02,2017-10-31,Closed,4
12286,1,35,2017-10-08,100,2017-10-29,2017-10-27,Closed,3
12287,1,35,2017-12-22,200,2018-01-09,,Open,4
12288,2,35,2017-12-17,1000,2018-01-03,2018-01-03,Closed,3
12289,2,35,2017-12-03,1000,2017-12-24,2017-12-28,Closed,1
12290,2,35,2017-11-19,500,2017-12-09,2017-12-13,Closed,4
12291,2,35,2017-11-05,500,2017-11-24,2017-11-23,Closed,2
12292,2,35,2017-10-22,100,2017-11-12,2017-11-11,Closed,1
12293,2,35,2017-10-08,500,2017-10-31,2017-10-30,Closed,3
12294,2,35,2017-12-26,200,2018-01-17,,Open,4
12295,3,35,2017-12-17,200,2018-01-10,2018-01-13,Closed,4
12296,3,35,2017-12-03,200,2017-12-18,2017-12-22,Closed,3
12297,3,35,2017-11-19,200,2017-12-13,2017-12-12,Closed,4
12298,3,35,2017-11-05,500,2017-11-24,2017-11-26,Closed,3
12299,3,35,2017-10-22,200,2017-11-01,2017-10-30,Closed,2
12300,3,35,2017-10-08,1000,2017-10-20,2017-10-18,Closed,2
12301,3,35,2017-12-26,200,2018-01-17,,Open,2
12302,4,35,2017-12-17,100,2018-01-05,2018-01-07,Closed,4
12303,4,35,2017-12-03,500,2017-12-24,2017-12-23,Closed,4
12304,4,35,2017-11-19,500,2017-12-08,2017-12-07,Closed,2
12305,4,35,2017-11-05,500,2017-11-20,2017-11-22,Closed,2
12306,4,35,2017-10-22,1000,2017-11-05,2017-11-08,Closed,4
12307,4,35,2017-10-08,500,2017-10-25,2017-10-28,Closed,3
12308,4,35,2017-12-26,200,2018-01-05,,Open,1
12309,5,35,2017-12-17,100,2018-01-02,2018-01-02,Closed,2
12310,5,35,2017-12-03,200,2017-12-15,2017-12-19,Closed,2
12311,5,35,2017-11-19,500,2017-12-11,2017-12-09,Closed,1
12312,5,35,2017-11-05,100,2017-11-25,2017-11-25,Closed,4
12313,5,35,2017-10-22,500,2017-11-03,2017-11-01,Closed,2
12314,5,35,2017-10-08,500,2017-10-22,2017-10-22,Closed,1
12315,5,35,2017-12-26,200,2018-01-18,,Open,3
12316,6,35,2017-12-17,200,2018-01-03,2018-01-06,Closed,2
12317,6,35,2017-12-03,1000,2017-12-23,2017-12-22,Closed,3
12318,6,35,2017-11-19,100,2017-12-04,2017-12-08,Closed,2
12319,6,35,2017-11-05,1000,2017-11-28,2017-11-28,Closed,2
12320,6,35,2017-10-22,1000,2017-11-13,2017-11-17,Closed,3
12321,6,35,2017-10-08,200,2017-10-25,2017-10-28,Closed,3
12322,6,35,2017-12-25,500,2018-01-13,,Open,4
12323,7,35,2017-12-17,1000,2017-12-27,2017-12-27,Closed,1
12324,7,35,2017-12-03,1000,2017-12-26,2017-12-27,Closed,2
12325,7,35,2017-11-19,1000,2017-12-11,2017-12-15,Closed,3
12326,7,35,2017-11-05,1000,2017-11-19,2017-11-17,Closed,4
12327,7,35,2017-10-22,100,2017-11-12,2017-11-16,Closed,1
12328,7,35,2017-10-08,200,2017-10-29,2017-10-31,Closed,1
12329,7,35,2017-12-25,500,2018-01-13,,Open,4
12330,8,35,2017-12-17,100,2018-01-10,2018-01-10,Closed,3
12331,8,35,2017-12-03,1000,2017-12-27,2017-12-25,Closed,4
12332,8,35,2017-11-19,100,2017-12-05,2017-12-09,Closed,3
12333,8,35,2017-11-05,500,2017-11-19,2017-11-20,Closed,3
12334,8,35,2017-10-22,1000,2017-11-04,2017-11-08,Closed,3
12335,8,35,2017-10-08,500,2017-10-21,2017-10-24,Closed,4
12336,9,35,2017-12-17,200,2018-01-06,2018-01-06,Closed,2
12337,9,35,2017-12-03,100,2017-12-27,2017-12-28,Closed,3
12338,9,35,2017-11-19,200,2017-12-13,2017-12-14,Closed,3
12339,9,35,2017-11-05,500,2017-11-29,2017-11-27,Closed,1
12340,9,35,2017-10-22,200,2017-11-08,2017-11-07,Closed,4
12341,9,35,2017-10-08,500,2017-10-27,2017-10-27,Closed,1
12342,10,35,2017-12-17,200,2018-01-04,2018-01-08,Closed,2
12343,10,35,2017-12-03,100,2017-12-23,2017-12-21,Closed,4
12344,10,35,2017-11-19,100,2017-12-12,2017-12-10,Closed,3
12345,10,35,2017-11-05,500,2017-11-26,2017-11-29,Closed,1
12346,10,35,2017-10-22,500,2017-11-05,2017-11-08,Closed,4
12347,10,35,2017-10-08,200,2017-10-19,2017-10-19,Closed,1
12348,10,35,2017-12-27,200,2018-01-06,,Open,1
12349,1,36,2017-12-17,200,2017-12-31,2017-12-30,Closed,2
12350,1,36,2017-12-03,1000,2017-12-15,2017-12-17,Closed,1
12351,1,36,2017-11-19,100,2017-12-04,2017-12-02,Closed,4
12352,1,36,2017-11-05,1000,2017-11-23,2017-11-26,Closed,4
12353,1,36,2017-10-22,200,2017-11-03,2017-11-03,Closed,3
12354,1,36,2017-10-08,200,2017-10-20,2017-10-23,Closed,3
12355,1,36,2017-12-26,500,2018-01-19,,Open,3
12356,2,36,2017-12-17,200,2017-12-30,2017-12-29,Closed,3
12357,2,36,2017-12-03,1000,2017-12-13,2017-12-16,Closed,4
12358,2,36,2017-11-19,1000,2017-12-09,2017-12-13,Closed,3
12359,2,36,2017-11-05,500,2017-11-17,2017-11-19,Closed,2
12360,2,36,2017-10-22,200,2017-11-10,2017-11-14,Closed,3
12361,2,36,2017-10-08,200,2017-10-28,2017-10-26,Closed,2
12362,2,36,2017-12-30,500,2018-01-15,,Open,4
12363,3,36,2017-12-17,100,2017-12-27,2017-12-25,Closed,4
12364,3,36,2017-12-03,1000,2017-12-19,2017-12-22,Closed,4
12365,3,36,2017-11-19,500,2017-12-04,2017-12-06,Closed,2
12366,3,36,2017-11-05,500,2017-11-20,2017-11-20,Closed,1
12367,3,36,2017-10-22,200,2017-11-01,2017-11-02,Closed,2
12368,3,36,2017-10-08,200,2017-10-30,2017-10-29,Closed,1
12369,4,36,2017-12-17,100,2018-01-05,2018-01-06,Closed,3
12370,4,36,2017-12-03,1000,2017-12-23,2017-12-24,Closed,1
12371,4,36,2017-11-19,500,2017-12-13,2017-12-12,Closed,3
12372,4,36,2017-11-05,100,2017-11-29,2017-12-01,Closed,4
12373,4,36,2017-10-22,500,2017-11-08,2017-11-06,Closed,3
12374,4,36,2017-10-08,100,2017-11-01,2017-10-30,Closed,4
12375,4,36,2017-12-25,200,2018-01-12,,Open,2
12376,5,36,2017-12-17,1000,2018-01-07,2018-01-10,Closed,1
12377,5,36,2017-12-03,500,2017-12-25,2017-12-23,Closed,3
12378,5,36,2017-11-19,1000,2017-12-08,2017-12-11,Closed,3
12379,5,36,2017-11-05,200,2017-11-27,2017-11-28,Closed,3
12380,5,36,2017-10-22,200,2017-11-06,2017-11-08,Closed,2
12381,5,36,2017-10-08,1000,2017-10-28,2017-10-29,Closed,3
12382,5,36,2017-12-25,200,2018-01-10,,Open,4
12383,6,36,2017-12-17,1000,2018-01-03,2018-01-04,Closed,2
12384,6,36,2017-12-03,200,2017-12-13,2017-12-12,Closed,4
12385,6,36,2017-11-19,100,2017-12-03,2017-12-04,Closed,3
12386,6,36,2017-11-05,500,2017-11-20,2017-11-22,Closed,3
12387,6,36,2017-10-22,200,2017-11-10,2017-11-14,Closed,1
12388,6,36,2017-10-08,1000,2017-10-26,2017-10-27,Closed,3
12389,7,36,2017-12-17,100,2018-01-05,2018-01-08,Closed,2
12390,7,36,2017-12-03,500,2017-12-17,2017-12-16,Closed,2
12391,7,36,2017-11-19,1000,2017-12-12,2017-12-14,Closed,2
12392,7,36,2017-11-05,100,2017-11-18,2017-11-20,Closed,3
12393,7,36,2017-10-22,500,2017-11-07,2017-11-11,Closed,2
12394,7,36,2017-10-08,100,2017-11-01,2017-11-05,Closed,3
12395,7,36,2017-12-23,500,2018-01-09,,Open,1
12396,8,36,2017-12-17,500,2018-01-02,2018-01-01,Closed,3
12397,8,36,2017-12-03,200,2017-12-26,2017-12-25,Closed,3
12398,8,36,2017-11-19,500,2017-12-04,2017-12-02,Closed,1
12399,8,36,2017-11-05,500,2017-11-25,2017-11-24,Closed,2
12400,8,36,2017-10-22,100,2017-11-01,2017-11-05,Closed,1
12401,8,36,2017-10-08,500,2017-10-22,2017-10-23,Closed,4
12402,9,36,2017-12-17,1000,2018-01-09,2018-01-12,Closed,4
12403,9,36,2017-12-03,500,2017-12-24,2017-12-23,Closed,1
12404,9,36,2017-11-19,100,2017-12-07,2017-12-10,Closed,1
12405,9,36,2017-11-05,100,2017-11-19,2017-11-21,Closed,2
12406,9,36,2017-10-22,500,2017-11-14,2017-11-12,Closed,3
12407,9,36,2017-10-08,500,2017-10-18,2017-10-21,Closed,2
12408,10,36,2017-12-17,1000,2018-01-02,2018-01-05,Closed,3
12409,10,36,2017-12-03,100,2017-12-22,2017-12-23,Closed,4
12410,10,36,2017-11-19,1000,2017-12-08,2017-12-08,Closed,4
12411,10,36,2017-11-05,1000,2017-11-24,2017-11-26,Closed,2
12412,10,36,2017-10-22,500,2017-11-09,2017-11-07,Closed,1
12413,10,36,2017-10-08,100,2017-11-01,2017-11-05,Closed,1
12414,10,36,2017-12-29,500,2018-01-13,,Open,4
12415,1,37,2017-12-17,500,2018-01-05,2018-01-07,Closed,4
12416,1,37,2017-12-03,1000,2017-12-18,2017-12-21,Closed,4
12417,1,37,2017-11-19,1000,2017-12-05,2017-12-05,Closed,3
12418,1,37,2017-11-05,1000,2017-11-23,2017-11-23,Closed,3
12419,1,37,2017-10-22,100,2017-11-15,2017-11-16,Closed,3
12420,1,37,2017-10-08,500,2017-10-27,2017-10-27,Closed,2
12421,1,37,2017-12-26,500,2018-01-15,,Open,2
12422,2,37,2017-12-17,200,2017-12-31,2018-01-02,Closed,3
12423,2,37,2017-12-03,500,2017-12-26,2017-12-26,Closed,1
12424,2,37,2017-11-19,100,2017-12-03,2017-12-02,Closed,1
12425,2,37,2017-11-05,100,2017-11-29,2017-12-02,Closed,4
12426,2,37,2017-10-22,1000,2017-11-06,2017-11-08,Closed,4
12427,2,37,2017-10-08,100,2017-10-31,2017-10-29,Closed,3
12428,2,37,2017-12-30,200,2018-01-19,,Open,3
12429,3,37,2017-12-17,200,2018-01-10,2018-01-12,Closed,4
12430,3,37,2017-12-03,100,2017-12-25,2017-12-28,Closed,2
12431,3,37,2017-11-19,1000,2017-12-05,2017-12-04,Closed,2
12432,3,37,2017-11-05,1000,2017-11-23,2017-11-22,Closed,3
12433,3,37,2017-10-22,500,2017-11-11,2017-11-09,Closed,2
12434,3,37,2017-10-08,1000,2017-10-29,2017-11-01,Closed,3
12435,3,37,2017-12-24,200,2018-01-14,,Open,4
12436,4,37,2017-12-17,200,2018-01-01,2018-01-05,Closed,1
12437,4,37,2017-12-03,1000,2017-12-24,2017-12-26,Closed,4
12438,4,37,2017-11-19,200,2017-11-29,2017-12-02,Closed,3
12439,4,37,2017-11-05,100,2017-11-16,2017-11-14,Closed,4
12440,4,37,2017-10-22,1000,2017-11-04,2017-11-04,Closed,4
12441,4,37,2017-10-08,500,2017-10-27,2017-10-25,Closed,1
12442,4,37,2017-12-29,500,2018-01-10,,Open,4
12443,5,37,2017-12-17,500,2017-12-30,2017-12-29,Closed,4
12444,5,37,2017-12-03,500,2017-12-24,2017-12-26,Closed,4
12445,5,37,2017-11-19,1000,2017-12-03,2017-12-07,Closed,3
12446,5,37,2017-11-05,1000,2017-11-22,2017-11-21,Closed,1
12447,5,37,2017-10-22,500,2017-11-12,2017-11-12,Closed,4
12448,5,37,2017-10-08,500,2017-10-30,2017-11-03,Closed,1
12449,6,37,2017-12-17,1000,2017-12-28,2017-12-29,Closed,2
12450,6,37,2017-12-03,500,2017-12-16,2017-12-15,Closed,2
12451,6,37,2017-11-19,500,2017-12-09,2017-12-07,Closed,2
12452,6,37,2017-11-05,500,2017-11-17,2017-11-15,Closed,1
12453,6,37,2017-10-22,500,2017-11-14,2017-11-17,Closed,2
12454,6,37,2017-10-08,100,2017-10-18,2017-10-18,Closed,4
12455,6,37,2017-12-29,500,2018-01-13,,Open,3
12456,7,37,2017-12-17,500,2018-01-06,2018-01-04,Closed,3
12457,7,37,2017-12-03,100,2017-12-18,2017-12-16,Closed,2
12458,7,37,2017-11-19,200,2017-12-05,2017-12-06,Closed,1
12459,7,37,2017-11-05,100,2017-11-28,2017-12-01,Closed,4
12460,7,37,2017-10-22,1000,2017-11-11,2017-11-15,Closed,1
12461,7,37,2017-10-08,200,2017-10-23,2017-10-23,Closed,2
12462,7,37,2017-12-28,200,2018-01-17,,Open,3
12463,8,37,2017-12-17,500,2018-01-09,2018-01-13,Closed,2
12464,8,37,2017-12-03,500,2017-12-27,2017-12-27,Closed,1
12465,8,37,2017-11-19,100,2017-12-08,2017-12-11,Closed,4
12466,8,37,2017-11-05,500,2017-11-23,2017-11-24,Closed,2
12467,8,37,2017-10-22,1000,2017-11-08,2017-11-12,Closed,1
12468,8,37,2017-10-08,100,2017-10-27,2017-10-28,Closed,4
12469,8,37,2017-12-29,200,2018-01-20,,Open,4
12470,9,37,2017-12-17,100,2017-12-29,2018-01-01,Closed,4
12471,9,37,2017-12-03,100,2017-12-20,2017-12-19,Closed,1
12472,9,37,2017-11-19,500,2017-12-06,2017-12-09,Closed,2
12473,9,37,2017-11-05,1000,2017-11-17,2017-11-19,Closed,4
12474,9,37,2017-10-22,200,2017-11-03,2017-11-06,Closed,4
12475,9,37,2017-10-08,100,2017-10-31,2017-11-04,Closed,2
12476,10,37,2017-12-17,500,2018-01-03,2018-01-07,Closed,3
12477,10,37,2017-12-03,1000,2017-12-18,2017-12-17,Closed,3
12478,10,37,2017-11-19,1000,2017-11-29,2017-12-01,Closed,4
12479,10,37,2017-11-05,200,2017-11-21,2017-11-21,Closed,2
12480,10,37,2017-10-22,500,2017-11-05,2017-11-06,Closed,1
12481,10,37,2017-10-08,100,2017-10-30,2017-10-31,Closed,4
12482,10,37,2017-12-28,200,2018-01-19,,Open,2
12483,1,38,2017-12-17,1000,2018-01-08,2018-01-08,Closed,1
12484,1,38,2017-12-03,1000,2017-12-22,2017-12-22,Closed,1
12485,1,38,2017-11-19,500,2017-11-30,2017-12-01,Closed,2
12486,1,38,2017-11-05,200,2017-11-24,2017-11-28,Closed,4
